,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
5929,0.3464,25.906,1526.3,1.0116,37.12
5930,0.32685,24.67,1127.0,1.0267,34.585
5931,0.21566,22.979,663.32,1.0627,19.441
5932,0.12887,20.433,244.72,1.1054,5.9341
5933,0.10005,16.812,0.0,1.1464,-1.6597
5934,0.10005,14.62,0.0,1.1389,-1.5077
5935,0.10005,13.508,0.0,1.0819,-1.436
5936,0.10005,12.667,0.0,1.0284,-1.3841
5937,0.10005,11.932,0.0,0.98416,-1.3401
5938,0.10005,11.383,0.0,0.92869,-1.3083
5939,0.10005,10.717,0.0,0.82735,-1.2707
5940,0.10005,10.818,0.0,0.88143,-1.2763
5941,0.10005,10.749,0.0,0.8598,-1.2725
5942,0.10005,10.555,0.0,0.86378,-1.2617
5943,0.11469,11.216,154.56,0.95772,3.3293
5944,0.13003,13.98,618.24,0.95772,6.1344
5945,0.19518,18.008,953.12,0.92129,16.454
5946,0.29701,21.406,1217.2,0.95951,30.657
5947,0.3318,24.404,1597.1,1.0048,35.229
5948,0.34876,26.114,1996.4,1.0416,37.425
5949,0.34934,26.051,1861.2,1.0929,37.497
5950,0.35363,26.518,1816.1,1.1131,38.048
5951,0.3473,25.839,1693.7,1.0787,37.237
5952,0.34086,25.222,1455.4,1.1889,36.405
5953,0.33755,24.921,1172.1,1.2683,35.978
5954,0.21591,23.674,663.32,1.2629,19.475
5955,0.15091,21.765,360.64,1.1817,9.6385
5956,0.10834,19.462,122.36,1.1007,2.0553
5957,0.10005,17.45,12.88,1.0317,-1.2994
5958,0.10005,16.145,0.0,1.0334,-1.6119
5959,0.10005,15.176,0.0,0.98763,-1.5449
5960,0.10005,14.52,0.0,0.96662,-1.5011
5961,0.10005,13.944,0.0,0.90442,-1.4637
5962,0.10005,13.471,0.0,0.86575,-1.4337
5963,0.10005,12.977,0.0,0.84373,-1.403
5964,0.10005,12.531,0.0,0.82941,-1.3758
5965,0.10005,12.113,0.0,0.81063,-1.3508
5966,0.10005,11.975,0.0,0.83967,-1.3427
5967,0.11468,12.811,154.56,0.89873,3.3282
5968,0.14453,15.393,483.0,0.92869,8.5934
5969,0.22745,18.991,882.28,0.97191,21.123
5970,0.30488,22.076,1333.1,0.89873,31.701
5971,0.33246,24.464,1706.6,0.93237,35.316
5972,0.34923,26.322,2009.3,0.98936,37.485
5973,0.35979,27.368,2138.1,1.066,38.838
5974,0.36144,27.434,1983.5,1.1146,39.049
5975,0.36236,27.397,1886.9,1.1759,39.165
5976,0.35727,26.789,1577.8,1.2737,38.515
5977,0.31801,25.364,1088.4,1.299,33.43
5978,0.20006,23.72,592.48,1.2831,17.175
5979,0.13828,21.949,296.24,1.2341,7.5524
5980,0.10629,20.016,109.48,1.1788,1.611
5981,0.10005,17.823,12.88,1.0317,-1.3265
5982,0.10005,16.527,0.0,0.99109,-1.6392
5983,0.10005,15.867,0.0,0.95951,-1.5924
5984,0.10005,15.425,0.0,0.93054,-1.5619
5985,0.10005,14.709,0.0,0.83147,-1.5136
5986,0.10005,13.822,0.0,0.72363,-1.4559
5987,0.10005,13.448,0.0,0.74691,-1.4322
5988,0.10005,13.137,0.0,0.76278,-1.4129
5989,0.10005,12.767,0.0,0.74919,-1.3901
5990,0.10005,12.678,0.0,0.76053,-1.3847
5991,0.10497,13.858,90.16,0.91943,1.3189
5992,0.14119,15.376,309.12,0.93604,8.0402
5993,0.15981,17.242,405.72,1.0082,11.059
5994,0.21736,20.1,676.2,1.0882,19.686
5995,0.30226,22.236,1036.8,1.0866,31.353
5996,0.32787,24.059,1300.9,1.0724,34.721
5997,0.34775,25.977,1577.8,1.0465,37.295
5998,0.35689,27.014,1719.5,1.0708,38.467
5999,0.36236,27.388,1668.0,1.1802,39.165
6000,0.35659,26.722,1629.3,1.2547,38.429
6001,0.33831,24.99,1275.1,1.2831,36.076
6002,0.24542,23.613,792.12,1.2615,23.645
6003,0.16934,22.068,450.8,1.1509,12.549
6004,0.12424,20.314,218.96,1.0167,5.1114
6005,0.10005,17.609,19.32,0.8064,-1.1071
6006,0.10005,16.668,0.0,0.90063,-1.6493
6007,0.10005,15.772,0.0,0.83967,-1.5858
6008,0.10005,14.887,0.0,0.73069,-1.5254
6009,0.10005,14.323,0.0,0.74,-1.4882
6010,0.10005,13.832,0.0,0.7914,-1.4566
6011,0.10005,13.228,0.0,0.7717,-1.4185
6012,0.10005,12.673,0.0,0.70446,-1.3844
6013,0.10005,12.296,0.0,0.65929,-1.3617
6014,0.10005,11.878,0.0,0.63009,-1.337
6015,0.12191,13.564,199.64,0.80852,4.6882
6016,0.15628,16.214,586.04,0.79356,10.499
6017,0.28654,20.512,1043.3,0.64086,29.257
6018,0.31886,24.865,1436.1,0.54233,33.542
6019,0.33619,27.537,1777.4,0.54233,35.801
6020,0.35277,29.352,2035.0,0.58502,37.939
6021,0.3709,30.457,2183.2,0.70446,40.255
6022,0.38313,30.962,2176.7,0.83762,41.803
6023,0.38949,31.018,2080.1,0.97191,42.605
6024,0.38851,30.603,1835.4,1.066,42.483
6025,0.38125,29.615,1519.8,1.1284,41.564
6026,0.33213,28.155,1133.4,1.1583,35.272
6027,0.22412,26.329,695.52,1.1656,20.65
6028,0.12938,23.783,251.16,1.1389,6.0195
6029,0.10005,20.669,19.32,1.0708,-1.3406
6030,0.10005,18.779,0.0,1.0465,-1.8092
6031,0.10005,17.556,0.0,0.98242,-1.7148
6032,0.10005,16.635,0.0,0.93786,-1.647
6033,0.10005,15.809,0.0,0.91757,-1.5883
6034,0.10005,15.062,0.0,0.90631,-1.5372
6035,0.10005,14.38,0.0,0.88143,-1.4919
6036,0.10005,13.831,0.0,0.85781,-1.4565
6037,0.10005,13.404,0.0,0.85181,-1.4295
6038,0.10005,13.257,0.0,0.89108,-1.4203
6039,0.12403,14.189,212.52,0.95414,5.0719
6040,0.15433,16.09,637.56,0.87948,10.187
6041,0.22129,18.827,1094.8,0.8417,20.246
6042,0.31671,23.087,1500.5,0.90063,33.258
6043,0.3507,26.975,1848.3,0.86179,37.674
6044,0.37035,29.338,2099.4,0.86575,40.185
6045,0.38465,30.411,2131.6,0.99282,41.994
6046,0.39052,30.945,2138.1,1.0498,42.735
6047,0.38956,30.775,2009.3,1.0929,42.612
6048,0.38609,30.216,1899.8,1.1875,42.175
6049,0.37577,28.82,1558.5,1.2683,40.872
6050,0.33734,26.9,1159.2,1.3121,35.95
6051,0.22654,24.682,708.4,1.3042,20.994
6052,0.13336,22.004,270.48,1.2285,6.7161
6053,0.10005,19.339,19.32,1.1314,-1.235
6054,0.10005,17.727,0.0,1.0676,-1.7277
6055,0.10005,16.866,0.0,0.97015,-1.6636
6056,0.10005,15.947,0.0,0.98763,-1.598
6057,0.10005,14.663,0.0,0.91008,-1.5106
6058,0.10005,13.826,0.0,0.8697,-1.4561
6059,0.10005,13.132,0.0,0.80001,-1.4126
6060,0.10005,12.348,0.0,0.69959,-1.3648
6061,0.10005,12.065,0.0,0.72363,-1.348
6062,0.10005,11.479,0.0,0.66703,-1.3138
6063,0.12133,12.704,212.52,0.77832,4.5788
6064,0.13962,14.987,644.0,0.68725,7.7767
6065,0.23938,19.304,1101.2,0.54233,22.803
6066,0.30655,22.875,1545.6,0.54233,31.921
6067,0.32534,25.879,1893.4,0.54233,34.389
6068,0.34168,28.358,2144.5,0.54233,36.511
6069,0.35597,29.795,2279.8,0.58502,38.348
6070,0.3593,30.654,2279.8,0.55808,38.775
6071,0.35838,30.787,2131.6,0.54233,38.658
6072,0.35572,30.405,1893.4,0.54233,38.317
6073,0.35541,28.811,1410.4,0.66703,38.276
6074,0.29776,27.768,998.2,0.74691,30.756
6075,0.22574,26.746,701.96,0.83967,20.88
6076,0.13403,24.748,276.92,0.94513,6.8269
6077,0.10005,20.793,19.32,1.0563,-1.3507
6078,0.10005,17.337,0.0,1.1419,-1.6984
6079,0.10005,15.478,0.0,1.0167,-1.5655
6080,0.10005,14.552,0.0,0.98242,-1.5032
6081,0.10005,13.629,0.0,0.93604,-1.4436
6082,0.10005,12.881,0.0,0.88336,-1.3971
6083,0.10005,12.417,0.0,0.8064,-1.369
6084,0.10005,12.198,0.0,0.83558,-1.3559
6085,0.10005,11.935,0.0,0.85181,-1.3404
6086,0.10005,11.567,0.0,0.82112,-1.3189
6087,0.11873,12.198,212.52,0.83558,4.0977
6088,0.13815,14.847,644.0,0.8064,7.5278
6089,0.19887,18.139,1056.2,0.86773,17.002
6090,0.29307,21.07,1500.5,0.92685,30.131
6091,0.32506,23.811,1880.5,0.92869,34.352
6092,0.34572,26.039,2118.8,0.9415,37.031
6093,0.35748,27.356,2144.5,0.97893,38.543
6094,0.36621,28.287,2196.0,1.0082,39.657
6095,0.36961,28.524,2080.1,1.0579,40.091
6096,0.36549,27.874,1867.6,1.1253,39.566
6097,0.35535,26.673,1455.4,1.1344,38.269
6098,0.33757,25.646,1165.6,1.17,35.979
6099,0.2087,23.842,631.12,1.2117,18.436
6100,0.12303,20.733,212.52,1.2396,4.8885
6101,0.10005,17.259,19.32,1.2089,-1.0823
6102,0.10005,15.162,0.0,1.1553,-1.544
6103,0.10005,14.023,0.0,1.1054,-1.4688
6104,0.10005,13.527,0.0,1.0595,-1.4372
6105,0.10005,13.168,0.0,1.0099,-1.4148
6106,0.10005,12.717,0.0,0.99282,-1.3871
6107,0.10005,12.441,0.0,1.0048,-1.3704
6108,0.10005,12.445,0.0,1.0267,-1.3706
6109,0.10005,12.335,0.0,1.0116,-1.364
6110,0.10005,11.925,0.0,0.95593,-1.3397
6111,0.11075,12.533,128.8,1.0099,2.5516
6112,0.13832,14.858,379.96,1.0803,7.5563
6113,0.19924,18.147,753.48,1.1162,17.057
6114,0.28839,20.672,1107.7,1.1223,29.508
6115,0.31444,22.893,1558.5,1.1374,32.962
6116,0.32596,23.892,1629.3,1.1846,34.473
6117,0.32333,23.66,1500.5,1.2479,34.126
6118,0.32742,24.017,1848.3,1.295,34.658
6119,0.32742,24.017,2118.8,1.3016,34.658
6120,0.31865,23.255,1893.4,1.2963,33.514
6121,0.31113,22.61,1597.1,1.3095,32.526
6122,0.29558,21.284,1230.0,1.3042,30.466
6123,0.23709,19.446,766.36,1.295,22.482
6124,0.13994,17.408,302.68,1.2465,7.8319
6125,0.10005,14.81,19.32,1.1449,-0.92059
6126,0.10005,13.267,0.0,1.1223,-1.4209
6127,0.10005,12.114,0.0,1.0547,-1.3509
6128,0.10005,11.251,0.0,0.98936,-1.3008
6129,0.10005,10.546,0.0,0.91008,-1.2612
6130,0.10005,9.9359,0.0,0.8417,-1.2279
6131,0.10005,9.1892,0.0,0.74919,-1.1884
6132,0.10005,8.899,0.0,0.77391,-1.1734
6133,0.10005,8.9709,0.0,0.86575,-1.1771
6134,0.10005,8.9357,0.0,0.93604,-1.1753
6135,0.11179,10.275,225.4,1.0724,2.76
6136,0.12464,13.244,669.76,1.1538,5.1797
6137,0.16243,16.565,1120.6,1.2575,11.472
6138,0.22607,18.95,1545.6,1.2506,20.928
6139,0.29158,20.943,1893.4,1.1903,29.932
6140,0.31237,22.715,2144.5,1.1223,32.689
6141,0.32388,23.707,2170.3,1.0724,34.196
6142,0.33355,24.563,2266.9,1.0563,35.46
6143,0.33426,24.626,2176.7,1.0579,35.552
6144,0.32953,24.203,1925.6,1.0217,34.934
6145,0.32154,23.505,1590.7,0.97718,33.891
6146,0.3072,22.274,1127.0,0.95235,32.007
6147,0.21352,21.109,656.88,0.92315,19.133
6148,0.12906,19.262,244.72,0.67721,5.9679
6149,0.10005,15.507,19.32,0.62463,-0.96476
6150,0.10005,14.475,0.0,0.72835,-1.4981
6151,0.10005,14.645,0.0,0.93969,-1.5094
6152,0.10005,15.042,0.0,1.1553,-1.5359
6153,0.10005,15.183,0.0,1.3212,-1.5454
6154,0.10005,14.159,0.0,1.2777,-1.4776
6155,0.10005,13.229,0.0,1.2844,-1.4185
6156,0.10005,12.365,0.0,1.2804,-1.3659
6157,0.10005,11.423,0.0,1.2602,-1.3106
6158,0.10005,10.813,0.0,1.2493,-1.276
6159,0.11837,12.112,231.84,1.3225,4.0284
6160,0.13516,14.546,689.08,1.3506,7.0191
6161,0.19005,17.815,1159.2,1.3519,15.694
6162,0.28741,20.587,1584.2,1.3392,29.375
6163,0.3162,23.044,1938.4,1.3595,33.192
6164,0.33694,24.866,2196.0,1.393,35.898
6165,0.3506,26.133,2299.1,1.4113,37.658
6166,0.35922,26.987,2299.1,1.4186,38.766
6167,0.36423,27.508,2208.9,1.4222,39.405
6168,0.36418,27.503,1983.5,1.4162,39.398
6169,0.35856,26.92,1635.8,1.3979,38.681
6170,0.34805,25.891,1223.6,1.3632,37.332
6171,0.23856,24.893,759.92,1.271,22.688
6172,0.13935,23.024,302.68,1.1054,7.7327
6173,0.10005,19.66,19.32,0.99282,-1.2599
6174,0.10005,18.615,0.0,1.0416,-1.7962
6175,0.10005,17.909,0.0,1.0708,-1.7415
6176,0.10005,16.757,0.0,1.0317,-1.6558
6177,0.10005,15.611,0.0,1.0167,-1.5746
6178,0.10005,14.66,0.0,1.0547,-1.5104
6179,0.10005,13.754,0.0,1.0724,-1.4515
6180,0.10005,13.265,0.0,1.1656,-1.4208
6181,0.10005,12.964,0.0,1.241,-1.4022
6182,0.10005,12.718,0.0,1.2642,-1.3871
6183,0.12524,13.332,238.28,1.2897,5.2868
6184,0.15332,16.018,689.08,1.2831,10.024
6185,0.26645,19.879,1159.2,1.3225,26.54
6186,0.31959,23.336,1590.7,1.3392,33.636
6187,0.34627,25.723,1944.9,1.3225,37.102
6188,0.36297,27.376,2196.0,1.3134,39.246
6189,0.37366,28.565,2305.5,1.3016,40.605
6190,0.37991,29.344,2305.5,1.2844,41.395
6191,0.38282,29.739,2208.9,1.2493,41.763
6192,0.38208,29.637,1983.5,1.2089,41.67
6193,0.37667,29.009,1635.8,1.173,40.988
6194,0.35497,27.989,1223.6,1.1253,38.223
6195,0.23795,27.087,753.48,1.02,22.603
6196,0.13784,24.509,296.24,0.71889,7.4735
6197,0.10005,20.653,19.32,0.69713,-1.3393
6198,0.10005,19.38,0.0,0.72363,-1.8575
6199,0.10005,18.545,0.0,0.73769,-1.7908
6200,0.10005,17.579,0.0,0.7165,-1.7165
6201,0.10005,16.696,0.0,0.66703,-1.6513
6202,0.10005,16.265,0.0,0.6328,-1.6204
6203,0.10005,16.312,0.0,0.60515,-1.6238
6204,0.10005,15.764,0.0,0.54233,-1.5853
6205,0.10005,14.928,0.0,0.54233,-1.5282
6206,0.10005,13.865,0.0,0.55191,-1.4586
6207,0.12507,15.004,218.96,0.54233,5.2556
6208,0.20348,18.298,663.32,0.65929,17.677
6209,0.29834,21.519,1127.0,0.66703,30.833
6210,0.3265,24.792,1558.5,0.67214,34.541
6211,0.34667,27.711,1912.7,0.65929,37.153
6212,0.364,30.031,2170.3,0.65669,39.375
6213,0.37431,31.158,2286.2,0.67468,40.688
6214,0.38506,31.597,2286.2,0.77391,42.046
6215,0.39158,31.675,2202.5,0.87948,42.868
6216,0.39181,31.39,1977.1,0.94332,42.898
6217,0.38561,30.624,1635.8,0.96484,42.115
6218,0.35678,29.565,1223.6,0.95593,38.451
6219,0.2385,28.692,753.48,0.92129,22.679
6220,0.13731,26.624,296.24,0.78489,7.3863
6221,0.10005,22.934,19.32,0.86378,-1.5359
6222,0.10005,20.432,0.0,1.0627,-1.9451
6223,0.10005,18.347,0.0,1.0482,-1.7753
6224,0.10005,17.133,0.0,1.0031,-1.6833
6225,0.10005,15.938,0.0,0.96484,-1.5974
6226,0.10005,14.69,0.0,0.93237,-1.5123
6227,0.10005,13.623,0.0,0.9157,-1.4433
6228,0.10005,12.812,0.0,0.91383,-1.3929
6229,0.10005,12.098,0.0,0.893,-1.3499
6230,0.10005,11.36,0.0,0.86575,-1.307
6231,0.119,12.253,218.96,0.91757,4.1486
6232,0.13925,14.947,656.88,0.91008,7.714
6233,0.23567,19.201,1120.6,0.89491,22.282
6234,0.3127,22.745,1552.0,0.90442,32.734
6235,0.34195,25.639,1899.8,0.91943,36.546
6236,0.36199,27.96,2163.8,0.95951,39.119
6237,0.37728,29.486,2273.3,1.025,41.063
6238,0.38672,30.315,2279.8,1.1069,42.256
6239,0.38754,30.442,2189.6,1.186,42.358
6240,0.38278,29.733,1977.1,1.2479,41.757
6241,0.37223,28.397,1629.3,1.2804,40.423
6242,0.35327,26.548,1223.6,1.291,38.003
6243,0.23986,24.478,766.36,1.275,22.871
6244,0.14079,21.79,309.12,1.2174,7.9731
6245,0.10005,18.317,25.76,1.1479,-0.95332
6246,0.10005,15.675,0.0,1.1568,-1.5791
6247,0.10005,13.77,0.0,1.1115,-1.4526
6248,0.10005,12.405,0.0,1.0432,-1.3682
6249,0.10005,11.375,0.0,0.97543,-1.3078
6250,0.10005,10.633,0.0,0.88916,-1.266
6251,0.10005,10.115,0.0,0.80001,-1.2376
6252,0.10005,9.6777,0.0,0.73303,-1.2141
6253,0.10005,9.3117,0.0,0.68225,-1.1948
6254,0.10005,8.9893,0.0,0.66188,-1.178
6255,0.1121,10.387,218.96,0.80852,2.8171
6256,0.12611,13.466,676.2,0.8064,5.4421
6257,0.18536,17.644,1146.3,0.75375,14.992
6258,0.29497,21.232,1584.2,0.69713,30.385
6259,0.32278,24.288,1938.4,0.66703,34.055
6260,0.33961,26.601,2196.0,0.67721,36.243
6261,0.35304,28.047,2299.1,0.72363,37.973
6262,0.36282,28.863,2299.1,0.78707,39.225
6263,0.36835,29.084,2202.5,0.8697,39.93
6264,0.36777,28.643,1977.1,0.95772,39.856
6265,0.35777,27.217,1629.3,1.035,38.579
6266,0.32715,24.933,1127.0,1.096,34.623
6267,0.21707,22.917,669.76,1.1553,19.645
6268,0.12889,20.479,244.72,1.1419,5.9327
6269,0.10005,17.172,19.32,1.1238,-1.0763
6270,0.10005,14.869,0.0,1.0676,-1.5243
6271,0.10005,13.446,0.0,0.95951,-1.4321
6272,0.10005,12.558,0.0,0.74231,-1.3775
6273,0.10005,11.748,0.0,0.5488,-1.3294
6274,0.10005,11.584,0.0,0.57914,-1.3199
6275,0.10005,11.35,0.0,0.61913,-1.3064
6276,0.10005,10.576,0.0,0.63009,-1.2628
6277,0.10005,9.7673,0.0,0.7165,-1.2189
6278,0.10005,9.0728,0.0,0.81903,-1.1823
6279,0.11308,10.722,238.28,1.0082,3.0124
6280,0.12852,13.788,701.96,1.2004,5.8718
6281,0.17425,17.159,1178.5,1.2976,13.304
6282,0.27727,20.09,1616.4,1.2723,28.011
6283,0.31333,22.798,1983.5,1.2313,32.815
6284,0.33372,24.575,2241.1,1.223,35.479
6285,0.34512,25.617,2357.0,1.2313,36.956
6286,0.3513,26.203,2357.0,1.2327,37.751
6287,0.35434,26.499,2266.9,1.2174,38.141
6288,0.3535,26.415,2041.5,1.1686,38.032
6289,0.34677,25.771,1693.7,1.0945,37.168
6290,0.33354,24.559,1275.1,1.0014,35.455
6291,0.24819,23.224,805.0,0.86773,24.03
6292,0.14465,20.915,328.44,0.55808,8.6118
6293,0.10005,17.102,25.76,0.555,-0.86829
6294,0.10005,15.69,0.0,0.61636,-1.5801
6295,0.10005,14.696,0.0,0.70203,-1.5127
6296,0.10005,13.685,0.0,0.81063,-1.4472
6297,0.10005,12.561,0.0,0.75828,-1.3776
6298,0.10005,11.487,0.0,0.65145,-1.3143
6299,0.10005,10.772,0.0,0.58209,-1.2737
6300,0.10005,10.401,0.0,0.5672,-1.2532
6301,0.10005,10.175,0.0,0.5732,-1.2409
6302,0.10005,9.983,0.0,0.58209,-1.2305
6303,0.11867,12.196,231.84,0.56113,4.0857
6304,0.16123,16.505,676.2,0.80214,11.283
6305,0.25913,19.736,1139.9,0.83353,25.539
6306,0.31008,22.52,1571.4,0.78271,32.387
6307,0.32794,25.093,1932.0,0.65929,34.727
6308,0.33449,27.278,2189.6,0.54233,35.578
6309,0.338,27.809,2163.8,0.54233,36.035
6310,0.35131,28.438,2208.9,0.64882,37.752
6311,0.36022,28.708,2170.3,0.76053,38.893
6312,0.36072,28.266,1932.0,0.84979,38.957
6313,0.35522,27.295,1597.1,0.91943,38.253
6314,0.34491,25.892,1204.3,0.95593,36.929
6315,0.23544,24.63,747.04,0.97367,22.251
6316,0.14067,22.598,309.12,0.925,7.9539
6317,0.10005,18.824,25.76,0.92685,-0.9902
6318,0.10005,16.281,0.0,1.0498,-1.6215
6319,0.10005,14.251,0.0,1.0482,-1.4835
6320,0.10005,12.687,0.0,1.025,-1.3853
6321,0.10005,11.252,0.0,1.0082,-1.3008
6322,0.10005,10.212,0.0,0.98068,-1.2429
6323,0.10005,9.5125,0.0,0.92315,-1.2053
6324,0.10005,8.9558,0.0,0.90063,-1.1763
6325,0.10005,8.5247,0.0,0.91757,-1.1543
6326,0.10005,8.1702,0.0,0.91008,-1.1365
6327,0.10982,9.4298,218.96,0.99109,2.3568
6328,0.11948,12.347,663.32,1.02,4.2366
6329,0.1523,15.954,1133.4,1.0644,9.8598
6330,0.22117,18.819,1558.5,1.11,20.228
6331,0.29483,21.22,1919.1,1.1583,30.366
6332,0.31739,23.147,2176.7,1.2032,33.349
6333,0.32786,24.056,2080.1,1.2313,34.716
6334,0.33962,25.109,2228.2,1.2479,36.245
6335,0.34095,25.23,2060.8,1.2723,36.416
6336,0.33622,24.799,1874.0,1.3081,35.803
6337,0.32331,23.659,1552.0,1.3379,34.123
6338,0.30379,21.983,1159.2,1.3443,31.556
6339,0.22866,19.814,727.72,1.3276,21.294
6340,0.13874,17.27,296.24,1.2831,7.631
6341,0.10005,14.242,25.76,1.1932,-0.68662
6342,0.10005,12.166,0.0,1.1538,-1.354
6343,0.10005,10.855,0.0,1.1085,-1.2784
6344,0.10005,10.111,0.0,0.99282,-1.2374
6345,0.10005,9.5863,0.0,0.90253,-1.2092
6346,0.10005,9.1328,0.0,0.86575,-1.1855
6347,0.10005,8.8581,0.0,0.85781,-1.1713
6348,0.10005,8.9718,0.0,0.8417,-1.1771
6349,0.10005,9.0733,0.0,0.82112,-1.1824
6350,0.10005,8.9536,0.0,0.78707,-1.1762
6351,0.11096,9.9582,212.52,0.80852,2.5951
6352,0.11879,12.21,650.44,0.85781,4.1084
6353,0.14809,15.665,1107.7,0.82941,9.1759
6354,0.21943,18.776,1545.6,0.80214,19.98
6355,0.29506,21.239,1893.4,0.80427,30.396
6356,0.31999,23.371,2151.0,0.84778,33.69
6357,0.33598,24.899,2260.4,0.91008,35.774
6358,0.34449,25.718,2202.5,0.99454,36.874
6359,0.34974,26.122,2138.1,1.0835,37.548
6360,0.34599,25.696,1906.2,1.1656,37.065
6361,0.33335,24.543,1584.2,1.2202,35.432
6362,0.31197,22.681,1191.4,1.2479,32.636
6363,0.23476,20.4,753.48,1.2424,22.155
6364,0.14113,17.89,309.12,1.1989,8.0306
6365,0.10005,14.725,25.76,1.0992,-0.71559
6366,0.10005,12.703,0.0,1.0787,-1.3862
6367,0.10005,11.216,0.0,1.02,-1.2988
6368,0.10005,10.095,0.0,0.925,-1.2365
6369,0.10005,9.0872,0.0,0.77832,-1.1831
6370,0.10005,7.9136,0.0,0.59084,-1.1238
6371,0.10005,7.2556,0.0,0.54233,-1.0918
6372,0.10005,7.1333,0.0,0.54233,-1.086
6373,0.10005,7.0626,0.0,0.54233,-1.0826
6374,0.10005,6.4654,0.0,0.54233,-1.0547
6375,0.10814,8.5196,218.96,0.63818,2.0105
6376,0.11747,11.925,656.88,0.76725,3.8611
6377,0.14822,15.675,1120.6,0.8232,9.198
6378,0.2198,18.785,1552.0,0.84778,20.032
6379,0.29646,21.358,1906.2,0.85381,30.583
6380,0.32323,23.651,2170.3,0.83558,34.112
6381,0.33533,25.276,2221.8,0.79786,35.689
6382,0.34388,26.575,2260.4,0.76725,36.796
6383,0.34557,27.038,2112.3,0.72835,37.014
6384,0.34128,26.734,1861.2,0.68973,36.46
6385,0.33441,25.804,1519.8,0.68725,35.569
6386,0.32853,24.756,1185.0,0.72126,34.805
6387,0.23795,23.62,759.92,0.74691,22.603
6388,0.13957,21.569,302.68,0.59661,7.7699
6389,0.10005,17.916,25.76,0.61358,-0.92468
6390,0.10005,16.484,0.0,0.81694,-1.6361
6391,0.10005,14.83,0.0,0.93421,-1.5217
6392,0.10005,13.468,0.0,0.8598,-1.4335
6393,0.10005,12.458,0.0,0.67214,-1.3714
6394,0.10005,12.052,0.0,0.59084,-1.3472
6395,0.10005,12.355,0.0,0.6355,-1.3653
6396,0.10005,12.687,0.0,0.67468,-1.3853
6397,0.10005,12.718,0.0,0.68725,-1.3871
6398,0.10005,12.444,0.0,0.71889,-1.3706
6399,0.11658,13.848,167.44,0.85381,3.6945
6400,0.15351,16.034,515.2,1.0217,10.054
6401,0.2128,18.579,953.12,1.0771,19.027
6402,0.2972,21.421,1416.8,1.0334,30.681
6403,0.33235,24.454,1816.1,0.93969,35.302
6404,0.35037,26.996,2086.6,0.84778,37.631
6405,0.3571,28.469,2170.3,0.73769,38.494
6406,0.36136,29.517,2260.4,0.67468,39.038
6407,0.36477,29.671,2163.8,0.70689,39.474
6408,0.36526,29.302,1944.9,0.76502,39.536
6409,0.361,28.469,1616.4,0.81694,38.992
6410,0.35076,27.198,1210.7,0.87948,37.681
6411,0.23764,26.267,753.48,0.93969,22.559
6412,0.13912,24.396,302.68,0.9157,7.6896
6413,0.10005,20.391,25.76,0.98242,-1.1101
6414,0.10005,17.447,0.0,1.096,-1.7066
6415,0.10005,15.577,0.0,1.0644,-1.5723
6416,0.10005,14.268,0.0,1.0014,-1.4847
6417,0.10005,13.064,0.0,0.93786,-1.4083
6418,0.10005,11.948,0.0,0.8853,-1.3411
6419,0.10005,11.172,0.0,0.83558,-1.2963
6420,0.10005,10.693,0.0,0.80001,-1.2693
6421,0.10005,10.36,0.0,0.75602,-1.251
6422,0.10005,9.8653,0.0,0.64618,-1.2241
6423,0.11669,11.742,206.08,0.76948,3.7131
6424,0.13762,14.799,644.0,0.76502,7.4387
6425,0.23907,19.289,1107.7,0.71889,22.758
6426,0.31753,23.244,1532.7,0.7093,33.368
6427,0.33995,26.59,1886.9,0.68475,36.288
6428,0.35832,29.124,2151.0,0.67468,38.65
6429,0.37317,30.614,2254.0,0.71889,40.543
6430,0.38505,31.192,2266.9,0.83558,42.045
6431,0.38775,31.056,2080.1,0.91943,42.386
6432,0.38668,30.721,1919.1,0.97015,42.251
6433,0.37911,29.73,1564.9,1.0133,41.296
6434,0.31285,28.475,1056.2,1.0595,32.751
6435,0.2021,27.179,598.92,1.0898,17.473
6436,0.1243,24.831,225.4,1.0724,5.12
6437,0.10005,21.429,19.32,1.11,-1.4038
6438,0.10005,19.291,0.0,1.1329,-1.8503
6439,0.10005,18.057,0.0,1.0976,-1.7528
6440,0.10005,16.974,0.0,1.04,-1.6716
6441,0.10005,15.811,0.0,0.99282,-1.5885
6442,0.10005,14.695,0.0,0.96484,-1.5127
6443,0.10005,13.787,0.0,0.94875,-1.4537
6444,0.10005,12.74,0.0,0.92129,-1.3885
6445,0.10005,11.826,0.0,0.89491,-1.334
6446,0.10005,11.043,0.0,0.84778,-1.289
6447,0.11623,11.627,167.44,0.87753,3.6256
6448,0.12992,13.968,573.16,0.86378,6.1154
6449,0.18646,17.685,1030.4,0.81694,15.158
6450,0.29549,21.277,1487.6,0.82941,30.454
6451,0.33419,24.817,1867.6,0.86773,35.54
6452,0.35727,27.596,2151.0,0.90631,38.515
6453,0.37432,29.475,2279.8,0.93786,40.689
6454,0.38432,30.447,2266.9,0.97367,41.952
6455,0.38778,30.578,2144.5,1.0416,42.389
6456,0.38621,30.238,1951.3,1.0992,42.193
6457,0.37779,29.228,1564.9,1.1329,41.128
6458,0.31079,27.962,1049.7,1.1568,32.481
