,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
14438,0.35851,29.616,1230.0,1.015,38.672
14439,0.28747,29.106,953.12,0.96484,29.382
14440,0.22318,28.538,689.08,0.90631,20.516
14441,0.15009,27.524,360.64,0.82112,9.5059
14442,0.10913,26.529,141.68,0.76725,2.2184
14443,0.10005,25.852,32.2,0.7914,-1.3883
14444,0.10005,25.814,0.0,0.85181,-2.4625
14445,0.10005,25.824,0.0,0.92685,-2.4636
14446,0.10005,25.603,0.0,0.94875,-2.4398
14447,0.10005,25.307,0.0,0.99454,-2.4084
14448,0.10005,25.039,0.0,1.1284,-2.3803
14449,0.10005,24.446,0.0,1.1715,-2.3192
14450,0.10005,23.905,0.0,1.2018,-2.2649
14451,0.10005,23.592,0.0,1.1802,-2.234
14452,0.10005,23.192,0.0,1.1131,-2.1952
14453,0.10005,23.053,45.08,1.0882,-0.70043
14454,0.12816,23.736,244.72,0.96838,5.8102
14455,0.19171,24.906,553.84,0.84576,15.942
14456,0.23911,26.16,759.92,0.83353,22.765
14457,0.33456,27.338,1146.3,0.97191,35.588
14458,0.36181,27.525,1391.0,1.096,39.097
14459,0.36069,27.217,1545.6,1.17,38.951
14460,0.36237,27.353,1622.9,1.1975,39.167
14461,0.36469,27.689,1655.1,1.1656,39.464
14462,0.36472,27.705,1584.2,1.1598,39.468
14463,0.35968,27.163,1384.6,1.1434,38.826
14464,0.2713,26.047,895.16,1.0945,27.2
14465,0.21195,25.118,644.0,0.98068,18.906
14466,0.13187,23.461,264.04,0.74919,6.4551
14467,0.10005,20.822,32.2,0.6355,-0.93624
14468,0.10005,20.249,0.0,0.7165,-1.9295
14469,0.10005,19.839,0.0,0.7717,-1.8952
14470,0.10005,19.165,0.0,0.7717,-1.84
14471,0.10005,18.635,0.0,0.84979,-1.7978
14472,0.10005,18.055,0.0,0.93786,-1.7527
14473,0.10005,17.303,0.0,0.93969,-1.6959
14474,0.10005,16.533,0.0,0.88143,-1.6396
14475,0.10005,15.908,0.0,0.83353,-1.5953
14476,0.10005,15.401,0.0,0.80001,-1.5602
14477,0.10628,16.217,103.04,0.90253,1.6102
14478,0.17289,18.219,470.12,0.94513,13.098
14479,0.27251,21.458,914.48,0.90253,27.365
14480,0.33124,24.355,1333.1,0.97015,35.157
14481,0.34667,26.281,1687.3,0.9082,37.156
14482,0.35481,27.703,1893.4,0.81694,38.2
14483,0.36036,28.966,2073.7,0.72599,38.911
14484,0.35479,28.876,1816.1,0.65145,38.197
14485,0.35438,29.254,1835.4,0.61078,38.145
14486,0.34609,28.271,1468.3,0.59661,37.079
14487,0.34383,28.021,1410.4,0.59084,36.789
14488,0.32442,26.954,1107.7,0.57914,34.269
14489,0.2345,25.972,740.6,0.54233,22.118
14490,0.14164,24.356,315.56,0.54233,8.1148
14491,0.10005,22.402,38.64,0.54233,-0.85621
14492,0.10005,21.331,0.0,0.54233,-2.0232
14493,0.10005,20.698,0.0,0.54233,-1.9679
14494,0.10005,20.031,0.0,0.54233,-1.9112
14495,0.10005,19.618,0.0,0.54233,-1.8769
14496,0.10005,18.996,0.0,0.54233,-1.8265
14497,0.10005,18.541,0.0,0.54233,-1.7904
14498,0.10005,18.246,0.0,0.54233,-1.7674
14499,0.10005,17.976,0.0,0.54233,-1.7466
14500,0.10005,17.639,0.0,0.54233,-1.721
14501,0.10232,18.29,77.28,0.54253,0.68596
14502,0.16658,20.702,437.92,0.81274,12.123
14503,0.27081,23.145,901.6,0.84778,27.133
14504,0.34115,25.57,1268.7,0.91008,36.442
14505,0.3551,27.225,1603.6,0.93421,38.238
14506,0.3625,28.094,1680.8,0.93969,39.185
14507,0.36728,28.692,1693.7,0.93054,39.794
14508,0.37202,29.378,1835.4,0.89873,40.397
14509,0.3701,29.369,1655.1,0.85381,40.153
14510,0.36173,28.64,1281.6,0.80214,39.085
14511,0.32088,28.355,1088.4,0.76053,33.805
14512,0.29165,28.168,972.44,0.76278,29.942
14513,0.19626,27.137,573.16,0.75602,16.615
14514,0.1301,25.556,257.6,0.71171,6.1501
14515,0.10005,23.415,32.2,0.68973,-1.1559
14516,0.10005,23.018,0.0,0.80427,-2.1785
14517,0.10005,22.976,0.0,0.90631,-2.1745
14518,0.10005,22.664,0.0,0.93604,-2.145
14519,0.10005,22.24,0.0,0.91196,-2.1055
14520,0.10005,21.831,0.0,0.86773,-2.0681
14521,0.10005,21.393,0.0,0.81903,-2.0288
14522,0.10005,21.007,0.0,0.77612,-1.9948
14523,0.10005,20.672,0.0,0.73769,-1.9657
14524,0.10005,20.44,0.0,0.71889,-1.9458
14525,0.10229,21.54,83.72,0.84576,0.67981
14526,0.16533,23.356,431.48,0.95593,11.927
14527,0.26173,25.584,856.52,0.95235,25.895
14528,0.36196,27.859,1268.7,0.98763,39.115
14529,0.37866,29.759,1616.4,0.99109,41.239
14530,0.3923,31.273,1886.9,0.99969,42.958
14531,0.39612,32.1,2047.9,1.025,43.436
14532,0.39728,32.411,2080.1,1.0595,43.584
14533,0.39703,32.341,2009.3,1.096,43.552
14534,0.39551,31.956,1816.1,1.1238,43.362
14535,0.39243,31.297,1507.0,1.1299,42.974
14536,0.33608,30.602,1139.9,1.0945,35.786
14537,0.23106,29.68,721.28,1.0099,21.634
14538,0.13441,27.806,283.36,0.893,6.8943
14539,0.10005,25.761,32.2,0.85781,-1.3791
14540,0.10005,25.129,0.0,0.91008,-2.3897
14541,0.10005,24.785,0.0,0.97543,-2.3539
14542,0.10005,24.342,0.0,1.0014,-2.3087
14543,0.10005,23.916,0.0,1.0082,-2.2659
14544,0.10005,23.532,0.0,0.97367,-2.2282
14545,0.10005,23.253,0.0,0.97718,-2.2011
14546,0.10005,22.952,0.0,0.98763,-2.1722
14547,0.10005,22.465,0.0,0.92685,-2.1264
14548,0.10005,21.769,0.0,0.80427,-2.0625
14549,0.10005,22.104,57.96,0.73303,-0.20086
14550,0.14682,23.99,341.32,0.80852,8.9713
14551,0.21209,25.67,644.0,0.89491,18.926
14552,0.29702,26.823,998.2,0.99109,30.658
14553,0.35841,27.353,1333.1,1.015,38.662
14554,0.3574,27.258,1564.9,1.0065,38.532
14555,0.36179,27.762,1738.8,1.0116,39.094
14556,0.37438,29.203,2073.7,1.0133,40.697
14557,0.37697,29.462,2015.7,1.0217,41.023
14558,0.3745,29.116,1829.0,1.0449,40.713
14559,0.36657,28.154,1539.2,1.066,39.704
14560,0.34204,26.727,1178.5,1.0803,36.558
14561,0.23716,25.116,753.48,1.0267,22.491
14562,0.14315,22.81,322.0,0.82528,8.3679
14563,0.10005,19.807,32.2,0.67214,-0.85743
14564,0.10005,18.693,0.0,0.7093,-1.8024
14565,0.10005,17.979,0.0,0.73303,-1.7468
14566,0.10005,17.266,0.0,0.71411,-1.6931
14567,0.10005,16.903,0.0,0.71171,-1.6664
14568,0.10005,16.196,0.0,0.72363,-1.6155
14569,0.10005,15.768,0.0,0.75602,-1.5855
14570,0.10005,15.382,0.0,0.7717,-1.5589
14571,0.10005,14.818,0.0,0.70203,-1.5209
14572,0.10005,14.363,0.0,0.6328,-1.4908
14573,0.10142,15.292,64.4,0.64882,0.45203
14574,0.15478,17.92,379.96,0.86773,10.259
14575,0.24519,20.74,798.56,0.76053,23.613
14576,0.32264,23.6,1217.2,0.90442,34.036
14577,0.33852,25.134,1532.7,0.93786,36.102
14578,0.34504,26.186,1758.1,0.87948,36.946
14579,0.34419,26.274,1674.4,0.83353,36.835
14580,0.34467,26.653,1706.6,0.7717,36.897
14581,0.3324,25.407,1159.2,0.70446,35.31
14582,0.31627,25.215,1081.9,0.70446,33.201
14583,0.2353,24.317,747.04,0.7165,22.231
14584,0.18733,23.741,534.52,0.65929,15.288
14585,0.14064,22.849,309.12,0.66959,7.9474
14586,0.10975,21.626,135.24,0.6328,2.3467
14587,0.10005,18.943,19.32,0.555,-1.2047
14588,0.10005,18.449,0.0,0.56418,-1.7832
14589,0.10005,18.254,0.0,0.555,-1.7681
14590,0.10005,18.053,0.0,0.555,-1.7525
14591,0.10005,17.846,0.0,0.57021,-1.7367
14592,0.10005,17.724,0.0,0.58794,-1.7274
14593,0.10005,17.746,0.0,0.61636,-1.7291
14594,0.10005,17.788,0.0,0.64882,-1.7323
14595,0.10005,17.853,0.0,0.73303,-1.7372
14596,0.10005,18.014,0.0,0.91757,-1.7495
14597,0.10005,18.035,25.76,1.0547,-0.93316
14598,0.10005,18.702,38.64,1.0498,-0.57058
14599,0.10368,19.569,90.16,1.0547,1.0185
14600,0.13478,20.763,276.92,1.0708,6.9591
14601,0.27094,23.323,901.6,1.1449,27.152
14602,0.34048,25.187,1326.6,1.1889,36.355
14603,0.3526,26.328,1403.9,1.1744,37.917
14604,0.3159,26.487,1075.5,1.1069,33.154
14605,0.30684,27.112,1036.8,1.025,31.96
14606,0.28669,27.919,953.12,0.97543,29.278
14607,0.26801,28.454,875.84,0.93786,26.753
14608,0.19195,28.079,553.84,0.87362,15.977
14609,0.14354,27.443,328.44,0.74,8.4282
14610,0.10619,26.282,122.36,0.54233,1.591
14611,0.10005,24.5,19.32,0.54233,-1.6835
14612,0.10005,24.1,0.0,0.54233,-2.2844
14613,0.10005,23.278,0.0,0.54233,-2.2035
14614,0.10005,22.241,0.0,0.56418,-2.1056
14615,0.10005,21.873,0.0,0.64882,-2.0719
14616,0.10005,21.81,0.0,0.80001,-2.0662
14617,0.10005,21.599,0.0,0.95593,-2.0472
14618,0.10005,20.832,0.0,0.96662,-1.9795
14619,0.10005,20.042,0.0,0.94332,-1.9121
14620,0.10005,19.26,0.0,0.91943,-1.8477
14621,0.10005,19.03,57.96,0.95414,0.023373
14622,0.14099,19.944,309.12,1.0065,8.0072
14623,0.21232,21.704,650.44,1.0284,18.96
14624,0.31972,23.96,1101.2,1.053,33.653
14625,0.34724,25.945,1481.2,1.035,37.229
14626,0.35931,27.512,1719.5,0.99797,38.776
14627,0.36677,28.528,1822.5,0.95772,39.729
14628,0.37357,29.457,2015.7,0.92129,40.593
14629,0.36873,29.037,1687.3,0.88916,39.978
14630,0.36928,29.241,1706.6,0.8598,40.048
14631,0.36335,28.666,1436.1,0.83353,39.292
14632,0.32366,27.857,1101.2,0.7914,34.171
14633,0.22278,26.891,689.08,0.68475,20.46
14634,0.13516,25.151,283.36,0.5732,7.0229
14635,0.10005,23.117,25.76,0.54233,-1.3409
14636,0.10005,22.471,0.0,0.54233,-2.127
14637,0.10005,22.489,0.0,0.54233,-2.1286
14638,0.10005,22.299,0.0,0.54233,-2.1109
14639,0.10005,21.398,0.0,0.54233,-2.0292
14640,0.10005,11.918,0.0,0.92315,-1.3393
14641,0.10005,10.925,0.0,0.84979,-1.2823
14642,0.10005,10.131,0.0,0.79572,-1.2385
14643,0.10005,9.4697,0.0,0.75147,-1.2031
14644,0.10005,8.8962,0.0,0.7165,-1.1732
14645,0.11247,10.531,206.08,0.70446,2.8955
14646,0.12766,13.68,611.8,0.85381,5.7184
14647,0.16773,16.853,1011.1,0.78924,12.3
14648,0.24642,19.457,1442.6,0.86378,23.783
14649,0.29701,21.405,1674.4,0.74691,30.656
14650,0.31916,24.077,2028.6,0.62463,33.582
14651,0.33288,25.61,2170.3,0.68475,35.372
14652,0.34354,26.679,2215.4,0.74231,36.752
14653,0.34751,27.103,2112.3,0.75828,37.264
14654,0.34363,26.58,1745.2,0.76053,36.763
14655,0.31612,25.077,1081.9,0.61913,33.182
14656,0.23838,24.497,759.92,0.71889,22.662
14657,0.18453,23.729,521.64,0.87558,14.868
14658,0.11822,21.978,186.76,0.70203,4.0001
14659,0.10005,19.371,32.2,0.58209,-0.82476
14660,0.10005,18.73,0.0,0.58794,-1.8053
14661,0.10005,18.203,0.0,0.6328,-1.7641
14662,0.10005,17.78,0.0,0.71889,-1.7317
14663,0.10005,17.321,0.0,0.80214,-1.6972
14664,0.10005,16.48,0.0,0.84576,-1.6358
14665,0.10005,16.22,0.0,0.83353,-1.6173
14666,0.10005,15.242,0.0,0.77832,-1.5494
14667,0.10005,14.95,0.0,0.76502,-1.5297
14668,0.10005,15.484,0.0,0.92869,-1.5659
14669,0.10288,15.817,77.28,1.1038,0.82541
14670,0.13642,16.229,283.36,1.1788,7.2373
14671,0.17295,17.101,540.96,1.1817,13.109
14672,0.22311,18.871,862.96,1.1817,20.506
14673,0.27663,20.078,940.24,1.2327,27.922
14674,0.29968,21.633,1114.1,1.3186,31.012
14675,0.25257,23.019,824.32,1.3695,24.636
14676,0.28889,24.552,972.44,1.3569,29.57
14677,0.27971,24.761,933.8,1.3068,28.339
14678,0.2492,25.038,805.0,1.3029,24.169
14679,0.27438,25.999,908.04,1.3212,27.618
14680,0.20626,25.767,618.24,1.2963,18.081
14681,0.15061,24.693,360.64,1.223,9.5898
14682,0.10925,23.333,135.24,1.2103,2.2387
14683,0.10005,22.108,32.2,1.2465,-1.0418
14684,0.10005,21.518,0.0,1.2937,-2.0399
14685,0.10005,21.239,0.0,1.3225,-2.0151
14686,0.10005,20.98,0.0,1.3417,-1.9924
14687,0.10005,20.689,0.0,1.3302,-1.9672
14688,0.10005,20.425,0.0,1.2844,-1.9445
14689,0.10005,20.232,0.0,1.2506,-1.9281
14690,0.10005,20.106,0.0,1.2383,-1.9175
14691,0.10005,20.066,0.0,1.2089,-1.9142
14692,0.10005,20.134,0.0,1.2046,-1.9199
14693,0.11205,20.774,148.12,1.2493,2.8117
14694,0.16934,22.302,450.8,1.3225,12.551
14695,0.26114,24.619,856.52,1.3819,25.815
14696,0.35813,26.876,1249.4,1.4672,38.625
14697,0.37394,28.599,1584.2,1.4496,40.641
14698,0.37917,29.248,1848.3,1.3557,41.302
14699,0.37834,29.14,1957.8,1.3519,41.196
14700,0.38358,29.847,1970.6,1.3569,41.859
14701,0.38935,30.739,1944.9,1.393,42.586
14702,0.38953,30.77,1732.4,1.393,42.609
14703,0.37605,30.236,1294.4,1.3732,40.909
14704,0.27663,29.75,908.04,1.2976,27.922
14705,0.1876,28.508,534.52,1.1932,15.328
14706,0.12608,26.819,238.28,1.1344,5.4363
14707,0.10005,25.109,38.64,1.1115,-1.1001
14708,0.10005,24.047,0.0,1.1085,-2.279
14709,0.10005,23.259,0.0,1.0563,-2.2016
14710,0.10005,22.372,0.0,0.95055,-2.1177
14711,0.10005,21.621,0.0,0.8598,-2.0492
14712,0.10005,20.945,0.0,0.77391,-1.9894
14713,0.10005,20.313,0.0,0.71889,-1.935
14714,0.10005,19.687,0.0,0.66703,-1.8826
14715,0.10005,19.006,0.0,0.59661,-1.8272
14716,0.10005,18.564,0.0,0.58209,-1.7922
14717,0.10005,19.641,57.96,0.69959,-0.018377
14718,0.12409,21.041,218.96,0.9082,5.084
14719,0.18989,22.289,547.4,0.86378,15.671
14720,0.24693,23.645,798.56,0.81694,23.855
14721,0.33785,25.571,1242.9,0.8064,36.015
14722,0.35059,27.238,1442.6,0.80427,37.659
14723,0.35935,28.099,1629.3,0.84979,38.781
14724,0.30538,27.279,1030.4,0.8697,31.767
14725,0.34804,27.683,1197.8,0.8598,37.33
14726,0.35477,27.594,1294.4,0.83762,38.195
14727,0.30851,27.186,1043.3,0.75602,32.181
14728,0.23007,26.192,721.28,0.75828,21.493
14729,0.16255,25.087,418.6,0.77391,11.493
14730,0.11638,24.428,180.32,0.54233,3.6529
14731,0.10005,23.424,38.64,0.54233,-0.94454
14732,0.10005,22.563,0.0,0.54233,-2.1355
14733,0.10005,21.281,0.0,0.54233,-2.0188
14734,0.10005,20.025,0.0,0.57914,-1.9107
14735,0.10005,18.599,0.0,0.59373,-1.7949
14736,0.10005,17.501,0.0,0.59947,-1.7106
14737,0.10005,16.515,0.0,0.60232,-1.6383
14738,0.10005,15.792,0.0,0.62737,-1.5872
14739,0.10005,15.472,0.0,0.69221,-1.5651
14740,0.10005,15.866,0.0,0.86378,-1.5923
14741,0.11725,16.479,173.88,1.025,3.8154
14742,0.18346,17.997,521.64,1.0929,14.707
14743,0.27503,20.868,927.36,1.0692,27.706
14744,0.3281,24.077,1358.8,1.1671,34.747
14745,0.35281,26.349,1693.7,1.2103,37.945
14746,0.36964,28.184,1951.3,1.1932,40.093
14747,0.38101,29.531,2060.8,1.1509,41.534
14748,0.38625,30.243,2073.7,1.11,42.197
14749,0.38639,30.31,1944.9,1.0787,42.214
14750,0.37913,29.613,1564.9,1.0498,41.299
14751,0.29353,28.561,978.88,1.0116,30.192
14752,0.20958,27.997,631.12,0.98416,18.563
14753,0.15157,26.954,367.08,0.86773,9.7412
14754,0.11272,25.448,161.0,0.7165,2.945
14755,0.10005,23.217,45.08,0.69959,-0.71455
14756,0.10005,22.328,0.0,0.76948,-2.1136
14757,0.10005,21.901,0.0,0.86575,-2.0744
14758,0.10005,21.224,0.0,0.95772,-2.0138
14759,0.10005,20.203,0.0,0.96129,-1.9256
14760,0.10005,19.094,0.0,0.92129,-1.8343
14761,0.10005,18.205,0.0,0.92315,-1.7642
14762,0.10005,17.606,0.0,0.94875,-1.7185
14763,0.10005,17.056,0.0,0.925,-1.6776
14764,0.10005,16.712,0.0,0.9082,-1.6525
14765,0.12019,18.067,193.2,1.0317,4.3697
14766,0.195,20.354,573.16,1.0803,16.428
14767,0.29565,23.414,1004.6,1.0514,30.475
14768,0.35378,26.484,1403.9,1.1359,38.068
14769,0.37184,28.538,1732.4,1.1464,40.373
14770,0.38528,30.113,1990.0,1.1054,42.075
14771,0.39226,31.269,2118.8,1.0835,42.956
14772,0.39539,31.931,2118.8,1.0851,43.348
14773,0.39633,32.156,2022.2,1.0898,43.464
14774,0.39488,31.811,1777.4,1.0913,43.283
14775,0.39204,31.222,1436.1,1.0595,42.924
14776,0.28513,30.604,940.24,0.97191,29.068
14777,0.18901,29.587,540.96,0.89873,15.539
14778,0.12458,27.671,231.84,0.74,5.1663
14779,0.10005,25.456,38.64,0.82112,-1.1337
14780,0.10005,24.827,0.0,0.97543,-2.3582
14781,0.10005,24.021,0.0,1.0547,-2.2764
14782,0.10005,22.789,0.0,1.0547,-2.1567
14783,0.10005,21.859,0.0,1.0708,-2.0706
14784,0.10005,21.185,0.0,1.0835,-2.0104
14785,0.10005,20.518,0.0,1.0787,-1.9524
14786,0.10005,19.829,0.0,1.0882,-1.8944
14787,0.10005,19.374,0.0,1.0595,-1.857
14788,0.10005,19.585,0.0,1.0644,-1.8742
14789,0.11857,20.515,186.76,1.0514,4.0688
14790,0.18998,22.789,547.4,1.0898,15.685
14791,0.2895,25.329,972.44,1.11,29.655
14792,0.3651,27.69,1371.7,1.186,39.516
14793,0.38156,29.565,1700.2,1.2737,41.604
14794,0.3897,30.801,1944.9,1.3276,42.632
14795,0.39295,31.403,2060.8,1.3782,43.041
14796,0.39359,31.534,2086.6,1.4053,43.122
14797,0.39307,31.427,2002.8,1.4342,43.056
14798,0.39083,31.0,1783.9,1.4579,42.774
14799,0.38614,30.226,1442.6,1.4696,42.184
14800,0.30708,29.413,1030.4,1.4461,31.992
14801,0.18905,28.173,540.96,1.3992,15.545
14802,0.11672,26.675,186.76,1.362,3.7188
14803,0.10005,25.312,45.08,1.3443,-0.90494
14804,0.10005,24.421,0.0,1.3645,-2.3167
14805,0.10005,23.889,0.0,1.4089,-2.2633
14806,0.10005,23.517,0.0,1.4378,-2.2267
14807,0.10005,23.33,0.0,1.4318,-2.2085
14808,0.10005,23.177,0.0,1.4234,-2.1937
14809,0.10005,22.839,0.0,1.3906,-2.1615
14810,0.10005,22.443,0.0,1.3379,-2.1243
14811,0.10005,21.705,0.0,1.1846,-2.0567
14812,0.10005,21.207,0.0,1.1115,-2.0123
14813,0.11186,21.433,148.12,1.1007,2.7754
14814,0.16801,22.758,444.36,1.1389,12.345
14815,0.25677,24.972,837.2,1.1314,25.215
14816,0.35568,27.186,1230.0,1.2258,38.313
14817,0.37524,28.755,1558.5,1.275,40.805
14818,0.3836,29.849,1803.2,1.2018,41.861
14819,0.38963,30.789,1964.2,1.0708,42.623
14820,0.3917,31.47,2060.8,0.92315,42.884
14821,0.3851,31.392,1893.4,0.80427,42.051
14822,0.37839,30.76,1668.0,0.78271,41.205
14823,0.36998,29.345,1281.6,0.85581,40.138
14824,0.30129,28.187,1011.1,0.97191,31.225
14825,0.19757,25.861,579.6,1.0992,16.808
14826,0.12352,23.483,218.96,1.186,4.9768
14827,0.10005,21.505,38.64,1.1846,-0.78221
14828,0.10005,20.113,0.0,1.1788,-1.9181
14829,0.10005,18.954,0.0,1.1773,-1.8231
14830,0.10005,17.835,0.0,1.1449,-1.7358
14831,0.10005,16.934,0.0,1.1223,-1.6686
14832,0.10005,16.2,0.0,1.1223,-1.6158
14833,0.10005,15.376,0.0,1.1023,-1.5585
14834,0.10005,14.512,0.0,1.0929,-1.5006
14835,0.10005,13.689,0.0,1.1146,-1.4474
14836,0.10005,13.188,0.0,1.0882,-1.416
14837,0.10684,13.429,103.04,1.0835,1.7325
14838,0.13804,14.832,399.28,1.1023,7.511
14839,0.16806,16.863,650.44,1.1464,12.353
14840,0.24268,19.366,1062.6,1.1846,23.264
14841,0.28511,20.39,1172.1,1.2117,29.067
14842,0.29778,21.471,1403.9,1.2089,30.759
14843,0.11428,20.336,161.0,1.1831,3.2489
14844,0.11316,20.532,154.56,1.1131,3.0319
14845,0.1134,19.608,154.56,1.0498,3.0777
14846,0.10843,19.199,122.36,1.0595,2.0695
14847,0.21331,20.583,656.88,1.2313,19.102
14848,0.1962,19.749,579.6,1.2244,16.607
14849,0.14477,18.84,328.44,1.2355,8.6337
14850,0.11072,17.898,135.24,1.2424,2.5437
14851,0.10005,17.19,25.76,1.2857,-0.87427
14852,0.10005,16.939,0.0,1.275,-1.669
14853,0.10005,16.93,0.0,1.2547,-1.6683
14854,0.10005,17.188,0.0,1.3147,-1.6873
14855,0.10005,17.51,0.0,1.4354,-1.7113
14856,0.10005,17.779,0.0,1.5489,-1.7316
14857,0.10005,18.231,0.0,1.5177,-1.7663
14858,0.10005,18.716,0.0,1.2174,-1.8042
14859,0.10005,17.833,0.0,0.69468,-1.7357
14860,0.10005,17.099,0.0,0.54233,-1.6808
14861,0.10005,17.936,19.32,0.54233,-1.1305
14862,0.10642,19.534,109.48,0.6328,1.6392
14863,0.12878,20.906,244.72,0.54233,5.919
14864,0.16399,22.513,425.04,0.59661,11.718
14865,0.22333,24.013,695.52,0.80852,20.538
14866,0.255,24.556,830.76,0.85581,24.972
14867,0.31467,25.205,1075.5,0.80852,32.99
14868,0.30218,25.418,1024.0,0.6328,31.343
14869,0.22651,24.623,708.4,0.82941,20.99
14870,0.19302,24.116,560.28,0.89491,16.136
14871,0.12259,22.65,212.52,0.68225,4.8061
14872,0.11189,21.386,148.12,0.62189,2.7781
14873,0.11327,20.091,154.56,0.66959,3.0542
14874,0.10068,18.864,64.4,0.85581,0.2399
14875,0.10005,17.843,25.76,0.92869,-0.91955
14876,0.10005,17.058,0.0,0.96484,-1.6778
14877,0.10005,16.323,0.0,0.97718,-1.6245
14878,0.10005,15.386,0.0,1.0234,-1.5592
14879,0.10005,14.706,0.0,1.0627,-1.5134
14880,0.10005,13.887,0.0,0.91757,-1.4601
14881,0.10005,13.173,0.0,0.73769,-1.4151
14882,0.10005,12.711,0.0,0.65929,-1.3867
14883,0.10005,12.554,0.0,0.72835,-1.3772
14884,0.10005,12.071,0.0,0.8232,-1.3484
14885,0.10791,12.631,109.48,1.0234,1.9597
14886,0.13026,14.005,360.64,1.1419,6.1755
14887,0.15384,16.053,714.84,1.1989,10.108
14888,0.19825,18.111,985.32,1.1975,16.907
14889,0.24881,19.506,1120.6,1.1744,24.116
14890,0.28538,20.411,1159.2,1.1464,29.099
14891,0.29533,21.263,1223.6,1.1284,30.433
14892,0.30908,22.434,1545.6,1.1146,32.255
14893,0.30746,22.296,1288.0,1.0945,32.042
14894,0.31099,22.596,1365.3,1.0692,32.505
14895,0.30859,22.392,1320.2,1.03,32.19
14896,0.2964,21.354,1030.4,0.97367,30.575
14897,0.21304,19.938,656.88,0.89682,19.064
14898,0.15101,18.35,360.64,0.73536,9.6528
14899,0.10071,15.359,57.96,0.555,0.24799
14900,0.10005,13.682,0.0,0.56418,-1.447
14901,0.10005,12.901,0.0,0.57914,-1.3983
14902,0.10005,12.319,0.0,0.61913,-1.3631
14903,0.10005,12.08,0.0,0.7093,-1.3489
14904,0.10005,11.42,0.0,0.68725,-1.3104
14905,0.10005,10.368,0.0,0.57618,-1.2514
14906,0.10005,10.272,0.0,0.61913,-1.2461
14907,0.10005,10.845,0.0,0.80427,-1.2778
14908,0.10005,10.776,0.0,0.90442,-1.274
14909,0.10991,11.844,122.36,0.95055,2.3778
14910,0.12642,13.509,347.76,0.95055,5.4999
14911,0.15343,16.029,631.12,1.074,10.043
14912,0.20506,18.339,946.68,1.0416,17.904
14913,0.24164,19.344,1024.0,0.97893,23.118
14914,0.26212,19.795,888.72,1.0048,25.949
14915,0.21588,19.95,669.76,1.0851,19.472
14916,0.20188,20.121,605.36,1.1359,17.441
14917,0.21749,20.384,676.2,1.1509,19.704
14918,0.21597,20.142,669.76,1.1223,19.484
14919,0.20027,19.496,598.92,1.0627,17.206
14920,0.16905,18.883,450.8,1.0945,12.505
14921,0.14727,18.005,341.32,1.0595,9.0438
14922,0.12482,17.059,218.96,0.95414,5.2107
14923,0.10005,15.624,51.52,0.88916,0.032336
14924,0.10005,14.132,0.0,0.80214,-1.4758
14925,0.10005,13.627,0.0,0.80001,-1.4435
14926,0.10005,13.376,0.0,0.84778,-1.4277
14927,0.10005,13.044,0.0,0.89108,-1.4071
14928,0.10005,12.645,0.0,0.92315,-1.3827
14929,0.10005,12.286,0.0,0.95772,-1.3611
14930,0.10005,11.895,0.0,0.95414,-1.338
14931,0.10005,11.666,0.0,0.95772,-1.3246
14932,0.10005,11.358,0.0,1.0014,-1.3069
14933,0.11781,11.994,173.88,1.1054,3.925
14934,0.12672,13.546,450.8,1.173,5.5521
14935,0.15251,15.965,805.0,1.287,9.8936
14936,0.19838,18.115,1056.2,1.3494,16.929
14937,0.2577,19.698,1281.6,1.3607,25.342
14938,0.15997,19.339,405.72,1.3645,11.084
14939,0.12214,19.607,206.08,1.3695,4.7247
14940,0.11444,19.679,161.0,1.3894,3.2804
14941,0.13371,19.881,270.48,1.4101,6.7741
14942,0.29303,21.066,1210.7,1.421,30.126
14943,0.29025,20.829,1236.5,1.3832,29.755
14944,0.26145,19.777,914.48,1.2937,25.856
14945,0.1836,18.552,521.64,1.1932,14.728
14946,0.12364,17.411,212.52,1.0787,4.9992
14947,0.10005,16.036,38.64,0.95951,-0.3946
14948,0.10005,15.334,0.0,0.91383,-1.5556
14949,0.10005,15.263,0.0,0.99282,-1.5508
14950,0.10005,15.486,0.0,1.1207,-1.5661
14951,0.10005,15.297,0.0,1.1464,-1.5531
14952,0.10005,15.105,0.0,1.0992,-1.5401
14953,0.10005,15.009,0.0,1.0945,-1.5336
14954,0.10005,14.929,0.0,1.1612,-1.5283
14955,0.10005,14.744,0.0,1.1961,-1.5159
14956,0.10005,14.434,0.0,1.1918,-1.4955
14957,0.10158,14.495,64.4,1.2159,0.49394
14958,0.1217,15.426,199.64,1.3042,4.6481
14959,0.16105,16.961,412.16,1.3519,11.255
14960,0.22998,19.604,734.16,1.3844,21.481
14961,0.24731,21.771,805.0,1.3869,23.909
14962,0.24218,23.162,779.24,1.3795,23.194
14963,0.22154,23.126,689.08,1.3732,20.281
14964,0.22885,23.124,721.28,1.3819,21.321
14965,0.29271,23.59,991.76,1.393,30.083
14966,0.19279,22.791,560.28,1.3967,16.101
14967,0.13826,22.194,296.24,1.3918,7.546
14968,0.14706,22.041,341.32,1.3683,9.0102
14969,0.12869,21.521,244.72,1.3366,5.8981
14970,0.10515,20.753,103.04,1.2976,1.3583
